date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,winp,bsl_h_mu,bsl_h_s,bsl_a_mu,bsl_a_s
2019-09-09,Russia,Kazakhstan,1.0,0.0,UEFA Euro qualification,Kaliningrad,Russia,False,0.9203990970238796,24.482112141001288,0.13534071480975493,21.563280654849624,0.23466642724892053
2019-09-09,Scotland,Belgium,0.0,4.0,UEFA Euro qualification,Glasgow,Scotland,False,0.46826129743485323,23.928061789303698,0.14675435006809348,24.090655427739453,0.1415595187892966
2019-09-09,Latvia,North Macedonia,0.0,2.0,UEFA Euro qualification,Riga,Latvia,False,0.6039597802466369,23.288517802718353,0.17259978368148035,22.740628792817933,0.2204919929470337
2019-09-09,Slovenia,Israel,3.0,2.0,UEFA Euro qualification,Ljubljana,Slovenia,False,0.6086457811422833,23.534427156310933,0.2059336947268383,22.962520123069833,0.17688128458871444
2019-09-09,San Marino,Cyprus,0.0,4.0,UEFA Euro qualification,Serravalle,San Marino,False,0.1056409594262453,19.33985991763093,0.21006846317538405,21.92936192175381,0.16550790925539313
2019-09-09,Hungary,Slovakia,1.0,2.0,UEFA Euro qualification,Budapest,Hungary,False,0.63119708582185,24.207554595495896,0.13357302794867515,23.51717873531222,0.20694122934891068
2019-09-09,Azerbaijan,Croatia,1.0,1.0,UEFA Euro qualification,Baku,Azerbaijan,False,0.12322740663316867,21.888785748430028,0.22486815261446214,24.305706247065604,0.18648894909291724
2019-09-09,Estonia,Netherlands,0.0,4.0,UEFA Euro qualification,Tallinn,Estonia,False,0.1543669896377884,22.75699214563328,0.17651694232110396,24.843794734083684,0.13778053415932343
2019-09-09,Northern Ireland,Germany,0.0,2.0,UEFA Euro qualification,Belfast,Northern Ireland,False,0.21798141482888234,23.53063387508219,0.152118535558685,25.1197220115343,0.1292000067222007
2019-09-09,Poland,Austria,0.0,0.0,UEFA Euro qualification,Warsaw,Poland,False,0.47316698409176183,24.03956921632588,0.14908979236750694,24.17705202022139,0.14236477756443996
2019-09-10,Myanmar,Japan,0.0,2.0,FIFA World Cup qualification,Yangon,Myanmar,False,0.07032090509530853,19.13170986400085,0.2477529648439871,22.196599642870492,0.13696328141706862
2019-09-10,Indonesia,Thailand,0.0,3.0,FIFA World Cup qualification,Jakarta,Indonesia,False,0.38323319022223723,19.587232890957882,0.17711688357521543,20.196013589207805,0.13562856251978667
2019-09-10,Malaysia,United Arab Emirates,1.0,2.0,FIFA World Cup qualification,Kuala Lumpur,Malaysia,False,0.38657370882695796,19.50078245032881,0.16034248246645164,20.09047446468862,0.1413589786211499
2019-09-10,Turkmenistan,Korea Republic,0.0,2.0,FIFA World Cup qualification,Ashgabat,Turkmenistan,False,0.08677598030284184,19.12837892312778,0.264045484949023,21.96507177446998,0.12139382031608537
2019-09-10,Sri Lanka,North Korea,0.0,1.0,FIFA World Cup qualification,Colombo,Sri Lanka,False,0.024740749119998462,16.48090850562652,0.22090891254927286,20.56536594243635,0.17440787702740382
2019-09-10,Zimbabwe,Somalia,3.0,1.0,FIFA World Cup qualification,Harare,Zimbabwe,False,0.9209245296421711,22.573098173000076,0.15608061785288257,19.62264984425561,0.25729669233834496
2019-09-10,Guinea-Bissau,São Tomé and Príncipe,2.0,1.0,FIFA World Cup qualification,Bissau,Guinea-Bissau,False,0.7641310100184465,22.080948000913825,0.23250052155724887,20.452516443730488,0.4568818443766003
2019-09-10,Mozambique,Mauritius,2.0,0.0,FIFA World Cup qualification,Maputo,Mozambique,False,0.6843121977212013,21.993163704705818,0.18243933153953185,20.99664494782474,0.20904186399559307
2019-09-10,Namibia,Eritrea,2.0,0.0,FIFA World Cup qualification,Windhoek,Namibia,False,0.6673593821828938,21.85361345324024,0.19630800491702516,20.929326837118342,0.31286398496500767
2019-09-10,Rwanda,Seychelles,7.0,0.0,FIFA World Cup qualification,Kigali,Rwanda,False,0.7885618723482568,22.01395307482063,0.19343436292335126,20.317971560173635,0.2806201973366032
2019-09-10,Sudan,Chad,0.0,0.0,FIFA World Cup qualification,Omdurman,Sudan,False,0.5613006121102686,22.082813660677704,0.1507123994668522,21.759005804375644,0.27620174169212985
2019-09-10,Eswatini,Djibouti,0.0,0.0,FIFA World Cup qualification,Manzini,Eswatini,False,0.9086475561899445,21.45063170572855,0.23707678812196753,18.581376620236224,0.3116500266149533
2019-09-10,Togo,Comoros,2.0,0.0,FIFA World Cup qualification,Lomé,Togo,False,0.7846238650820002,22.576968482871777,0.16890095811840727,20.86535783165731,0.37924802796139107
2019-09-10,Mongolia,Tajikistan,0.0,1.0,FIFA World Cup qualification,Ulaanbaatar,Mongolia,False,0.05437277683938835,15.675415762101188,0.4397924481959391,19.303284389231848,0.2618159581329509
2019-09-10,Malawi,Botswana,1.0,0.0,FIFA World Cup qualification,Blantyre,Malawi,False,0.5617948327388289,22.114616544432554,0.14620093848577437,21.793398184492634,0.20989237633544214
2019-09-10,Qatar,India,0.0,0.0,FIFA World Cup qualification,Doha,Qatar,False,0.7401086523299419,20.203098664001654,0.13747244112546275,18.884608829272505,0.1716458705594468
2019-09-10,Angola,Gambia,2.0,1.0,FIFA World Cup qualification,Luanda,Angola,False,0.5427465643314223,22.628151036080755,0.16770395596425,22.404961334795956,0.2255019082104583
2019-09-10,Singapore,Palestine,2.0,1.0,FIFA World Cup qualification,Singapore,Singapore,False,0.4050863724387076,19.069438884585978,0.174310749549434,19.57199523643337,0.248654956645002
2019-09-10,Afghanistan,Bangladesh,1.0,0.0,FIFA World Cup qualification,Dushanbe,Tajikistan,True,0.43146080006266896,16.957840022133514,0.27901151779410677,17.323722843624996,0.2032052093753035
2019-09-10,England,Kosovo,5.0,3.0,UEFA Euro qualification,London,England,False,0.8613133777570063,24.87957888157944,0.1378391658556983,22.22098311617767,0.6546174559269984
2019-09-10,Montenegro,Czech Republic,0.0,3.0,UEFA Euro qualification,Podgorica,Montenegro,False,0.3277789979031729,23.220817968443555,0.3312589571177875,24.17728333180227,0.18586939621847687
2019-09-10,Lithuania,Portugal,1.0,5.0,UEFA Euro qualification,Vilnius,Lithuania,False,0.31660029659148803,23.428187454114298,0.18129948091051115,24.407244417972404,0.1366936257876434
2019-09-10,Albania,Iceland,4.0,2.0,UEFA Euro qualification,Elbasan,Albania,False,0.4612794438790784,22.794085322835198,0.16821378765975797,22.993985832323155,0.16751858760391927
2019-09-10,France,Andorra,3.0,0.0,UEFA Euro qualification,Paris,France,False,0.9663043989645028,24.60785475809984,0.13550540590983584,20.812764142777127,0.23775720209049472
2019-09-10,Moldova,Turkey,0.0,4.0,UEFA Euro qualification,Chișinău,Moldova,False,0.26342258164585775,22.199063860035103,0.22466271836974175,23.510388402438657,0.14726990421571234
2019-09-10,Luxembourg,Serbia,1.0,3.0,UEFA Euro qualification,Luxembourg City,Luxembourg,False,0.10444325343352767,21.35393986079049,0.1580092187075193,23.95038322833997,0.2030357308665452
2019-09-10,Maldives,China PR,0.0,5.0,FIFA World Cup qualification,Malé,Maldives,False,0.03361787116752191,17.448705941242462,0.2275426350312126,21.244826299962273,0.14999812498889523
2019-09-10,Kuwait,Australia,0.0,3.0,FIFA World Cup qualification,Kuwait City,Kuwait,False,0.14953467413016586,20.467005884367182,0.14158376245113433,22.592056331285864,0.16235359405232924
2019-09-10,Taiwan,Nepal,0.0,2.0,FIFA World Cup qualification,Taipei,Taiwan,False,0.677435613567211,17.31226018241683,0.29094446285448833,16.32941135258986,0.22242890730988066
2019-09-10,Yemen,Saudi Arabia,2.0,2.0,FIFA World Cup qualification,Riffa,Bahrain,True,0.11010525018085349,18.333629337461957,0.20423657163642203,20.858031796170955,0.13189404312070116
2019-09-10,Cambodia,Bahrain,0.0,1.0,FIFA World Cup qualification,Phnom Penh,Cambodia,False,0.1266378272948715,17.50990651070502,0.252098046260544,19.890620604627877,0.1426593972993835
2019-09-10,Hong Kong,Iran,0.0,2.0,FIFA World Cup qualification,Hong Kong,Hong Kong,False,0.1234513623676079,19.322798037318556,0.19291807501720915,21.7084875819924,0.1520928636353042
2019-09-10,Guam,Philippines,1.0,4.0,FIFA World Cup qualification,Dededo,Guam,False,0.035063306997487276,13.27625849982907,0.4684186639368965,17.434245420336325,0.2764583138636345
2019-09-21,Senegal,Guinea,1.0,0.0,African Nations Championship qualification,Thiès,Senegal,False,0.582998118155407,23.472622333980432,0.14313412955648197,23.04464054242641,0.14733844038328126
2019-09-21,Mauritania,Mali,0.0,0.0,African Nations Championship qualification,Nouakchott,Mauritania,False,0.2620237648397524,21.680378175313184,0.21842043399956743,23.00006856953643,0.15373354732769498
2019-09-21,Algeria,Morocco,0.0,0.0,African Nations Championship qualification,Blida,Algeria,False,0.4308561042770991,23.26117872819935,0.1456659970387584,23.61715106497316,0.14936261129695572
2019-09-21,Burundi,Uganda,0.0,3.0,African Nations Championship qualification,Bujumbura,Burundi,False,0.3616364108034169,21.831059329644667,0.2087575068006001,22.561017965327455,0.1339290855876763
2019-09-21,Tunisia,Libya,1.0,0.0,African Nations Championship qualification,Radès,Tunisia,False,0.6626600420106158,23.34186951875727,0.14566704451332035,22.476566224454015,0.20083223242471507
2019-09-22,Togo,Nigeria,4.0,1.0,African Nations Championship qualification,Lomé,Togo,False,0.3117969964189876,22.578301367114445,0.16851019099772407,23.58340906376386,0.14019585541053256
2019-09-22,Niger,Ivory Coast,2.0,0.0,African Nations Championship qualification,Niamey,Niger,False,0.18994464114734844,21.81445296637196,0.2396148298488711,23.63958106639594,0.1451924825927355
2019-09-22,Ghana,Burkina Faso,0.0,1.0,African Nations Championship qualification,Kumasi,Ghana,False,0.6604499979340668,23.46543138761817,0.14384488000588844,22.615681154063356,0.18269029381397375
2019-09-22,Zimbabwe,Lesotho,3.0,1.0,African Nations Championship qualification,Harare,Zimbabwe,False,0.6963977772078723,22.569296550050765,0.15576815784665907,21.504219290290905,0.21816715628413272
2019-09-22,Eswatini,Zambia,0.0,1.0,African Nations Championship qualification,Manzini,Eswatini,False,0.2320885147870665,21.424423520927263,0.2359915576923444,22.940189520115364,0.12274274465568397
2019-09-22,Ethiopia,Rwanda,0.0,1.0,African Nations Championship qualification,Mekele,Ethiopia,False,0.47018136801156607,21.892064178772674,0.1604984949101381,22.046401462555423,0.19284176861572783
2019-09-22,Tanzania,Sudan,0.0,1.0,African Nations Championship qualification,Dar es Salaam,Tanzania,False,0.462784598320378,21.890568460635944,0.14933595583933454,22.081607718178653,0.15043149209976173
2019-09-22,Equatorial Guinea,Congo,2.0,2.0,African Nations Championship qualification,Malabo,Equatorial Guinea,False,0.33844537300285915,21.734351337018992,0.26614581570750423,22.609537510316567,0.1714532673988215
2019-09-22,Central African Republic,DR Congo,0.0,2.0,African Nations Championship qualification,Bangui,Central African Republic,False,0.2802748844377825,21.835854047871095,0.3081015382222527,23.068953091968424,0.15397701917377585
2019-09-22,Madagascar,Namibia,1.0,0.0,African Nations Championship qualification,Antananarivo,Madagascar,False,0.4916414223864314,21.81674530066145,0.20891106918340793,21.86036895270747,0.19569062519438354
2019-10-09,Djibouti,Gambia,1.0,1.0,African Cup of Nations qualification,Djibouti,Djibouti,False,0.03940955761606868,18.626665670078886,0.3091806620644236,22.398463255482714,0.2245567568843546
2019-10-09,Liberia,Chad,1.0,0.0,African Cup of Nations qualification,Monrovia,Liberia,False,0.5777868923467533,22.177948651328247,0.19730831666464058,21.76305605089828,0.27446891564903947
2019-10-09,Mauritius,São Tomé and Príncipe,1.0,3.0,African Cup of Nations qualification,Belle Vue Harel,Mauritius,False,0.5908811227793639,20.989429092717323,0.2082889165471818,20.473462266075025,0.44920331208155667
2019-10-09,South Sudan,Seychelles,2.0,1.0,African Cup of Nations qualification,Omdurman,Sudan,True,0.5252907662984159,20.39344235032092,0.43414031457696106,20.249680521320826,0.27880780448405834
2019-10-10,Iran,Cambodia,14.0,0.0,FIFA World Cup qualification,Tehran,Iran,False,0.9775284459909285,21.707015412340887,0.15180231833584296,17.524329666172,0.25077786167703603
2019-10-10,Iraq,Hong Kong,2.0,0.0,FIFA World Cup qualification,Basra,Iraq,False,0.7614844547626516,20.789126769236187,0.14757551442999164,19.325166606238554,0.19232479545244865
2019-10-10,Uzbekistan,Yemen,5.0,0.0,FIFA World Cup qualification,Tashkent,Uzbekistan,False,0.8925565796945516,20.931817073967057,0.1986715249955016,18.351008021209672,0.20353234704017148
2019-10-10,Saudi Arabia,Singapore,3.0,0.0,FIFA World Cup qualification,Buraidah,Saudi Arabia,False,0.8068417012758198,20.85078409598513,0.13170456945035677,19.076932717283693,0.1738755284782769
2019-10-10,Bangladesh,Qatar,0.0,2.0,FIFA World Cup qualification,Dhaka,Bangladesh,False,0.08070735347633484,17.314505776645877,0.20251842775337514,20.198978918651168,0.13725750031503145
2019-10-10,United Arab Emirates,Indonesia,5.0,0.0,FIFA World Cup qualification,Dubai,United Arab Emirates,False,0.5995009251301995,20.091830624103448,0.14112517378920392,19.57483348751435,0.1766570767174895
2019-10-10,Japan,Mongolia,6.0,0.0,FIFA World Cup qualification,Saitama,Japan,False,0.9982365307457007,22.193314158917214,0.13675183310778363,15.75658445457065,0.4329470962668786
2019-10-10,Kyrgyzstan,Myanmar,7.0,0.0,FIFA World Cup qualification,Bishkek,Kyrgyzstan,False,0.41932832988613555,18.708053255663675,0.26970699729313097,19.142460366542853,0.24649920821887925
2019-10-10,Vietnam,Malaysia,1.0,0.0,FIFA World Cup qualification,Hanoi,Vietnam,False,0.39968395408021673,18.966686847091385,0.2624998022204424,19.499037588055685,0.160001185643766
2019-10-10,Australia,Nepal,5.0,0.0,FIFA World Cup qualification,Canberra,Australia,False,0.9986848017325064,22.595870585364015,0.16199932549528648,16.353469445591074,0.22153009389331388
2019-10-10,Oman,Afghanistan,3.0,0.0,FIFA World Cup qualification,Seeb,Oman,False,0.891559387371454,19.57148114957611,0.1600416777586435,16.975216723282898,0.2772310507868209
2019-10-10,Jordan,Kuwait,0.0,0.0,FIFA World Cup qualification,Amman,Jordan,False,0.43460607231603354,20.125432648521723,0.19190564173667798,20.464105118321804,0.14134886757083062
2019-10-10,Lebanon,Turkmenistan,2.0,1.0,FIFA World Cup qualification,Beirut,Lebanon,False,0.6094929326977617,19.725557679921433,0.21150502048565772,19.13796634329778,0.2625283159981499
2019-10-10,Syria,Maldives,2.0,1.0,FIFA World Cup qualification,Dubai,United Arab Emirates,True,0.9266747683474951,20.458795586174954,0.1719427437664298,17.438444362543006,0.22657080050313727
2019-10-10,Russia,Scotland,4.0,0.0,UEFA Euro qualification,Moscow,Russia,False,0.6085338075006577,24.476325015190078,0.13513646936325077,23.914382311487604,0.1464925436586288
2019-10-10,Belgium,San Marino,9.0,0.0,UEFA Euro qualification,Brussels,Belgium,False,0.9896420198434761,24.10338359014201,0.14132455682098807,19.329608199814057,0.20930366591757896
2019-10-10,Kazakhstan,Cyprus,1.0,2.0,UEFA Euro qualification,Nur-Sultan,Kazakhstan,False,0.4322908588358003,21.580678998904084,0.2336001261359476,21.93572566182166,0.16513412638232736
2019-10-10,Latvia,Poland,0.0,3.0,UEFA Euro qualification,Riga,Latvia,False,0.35480520399403015,23.276030426553284,0.17217630256669936,24.040074956979208,0.14881532080991625
2019-10-10,North Macedonia,Slovenia,2.0,1.0,UEFA Euro qualification,Skopje,North Macedonia,False,0.3551597795979138,22.761007486722598,0.21960844588970443,23.537416252479595,0.20521348446858853
2019-10-10,Austria,Israel,3.0,1.0,UEFA Euro qualification,Vienna,Austria,False,0.723383306195611,24.17659087559401,0.1421258171476579,22.96031491876126,0.17642511849825745
2019-10-10,Slovakia,Wales,1.0,1.0,UEFA Euro qualification,Trnava,Slovakia,False,0.4934149107909843,23.529122932098865,0.20620880981408987,23.563263279298603,0.16030395029739025
2019-10-10,Croatia,Hungary,3.0,0.0,UEFA Euro qualification,Split,Croatia,False,0.517355701613667,24.29189339222006,0.18595528740184977,24.20257836552411,0.13337627288644027
2019-10-10,Netherlands,Northern Ireland,3.0,1.0,UEFA Euro qualification,Rotterdam,Netherlands,False,0.7411174900038375,24.849797756513393,0.13756420795911378,23.5290595730962,0.15182685460324516
2019-10-10,Belarus,Estonia,0.0,0.0,UEFA Euro qualification,Minsk,Belarus,False,0.5257753872833297,22.881659119450234,0.22272045692097936,22.747139178603998,0.17606182445737995
2019-10-10,China PR,Guam,7.0,0.0,FIFA World Cup qualification,Guangzhou,China PR,False,0.9998078137479541,21.249285534085388,0.14972006675410948,13.316615417779254,0.4601838677171465
2019-10-10,Korea Republic,Sri Lanka,8.0,0.0,FIFA World Cup qualification,Hwaseong,South Korea,False,0.9959180926069102,21.96304531730726,0.12124672421706877,16.50566889550168,0.22002045609605575
2019-10-11,Andorra,Moldova,1.0,0.0,UEFA Euro qualification,Andorra la Vella,Andorra,False,0.2597489223548963,20.820162674788783,0.23664841932690583,22.176714912848198,0.22372704338762336
2019-10-11,Turkey,Albania,1.0,0.0,UEFA Euro qualification,Istanbul,Turkey,False,0.6365023981331651,23.519991759111306,0.14700666110975086,22.804363465831965,0.16782037225004295
2019-10-11,Ukraine,Lithuania,2.0,0.0,UEFA Euro qualification,Kharkiv,Ukraine,False,0.6153447086674225,24.020813857773806,0.20967728760217422,23.411778961048213,0.18080643920413364
2019-10-11,Iceland,France,0.0,1.0,UEFA Euro qualification,Reykjavík,Iceland,False,0.21403246825500033,22.98379246953818,0.16713003358416414,24.605451549676914,0.1353004643776844
2019-10-11,Montenegro,Bulgaria,0.0,0.0,UEFA Euro qualification,Podgorica,Montenegro,False,0.41565163854240395,23.18432188423212,0.32828760537171375,23.637422279937866,0.13840492714283978
2019-10-11,Czech Republic,England,2.0,1.0,UEFA Euro qualification,Prague,Czech Republic,False,0.36862699778599095,24.188773510575746,0.18534611584852095,24.877638124125895,0.13763592300884728
2019-10-11,Portugal,Luxembourg,3.0,0.0,UEFA Euro qualification,Lisbon,Portugal,False,0.9328714958810965,24.41657206499565,0.13648243087040673,21.35639467159435,0.15768372035454667
